product_category,star_rating,review_headline,review_body
Baby,5.0,"Love, love","Love, love, love this!!  I don't think there is much more to say.  My now 7 month old daughter has been using this since she was 5 months and she loves it."
Baby,5.0,I'm glad we had this,"This was a lifesaver once our little guy got too big for his swing.  Although he lost interest after a few months (once he was mobile and didn't want to be contained), I'm glad we had this!"
Baby,5.0,Five Stars,100% recomended
Baby,5.0,Five Stars,Greatest invention! This is the best baby shower gift! Can be used from birth and long after!
Baby,5.0,She loved then and loves it still,"I bought this when my daughter was 4 1/2 months old.  Even at the lowest setting she could not quite touch the ground so we put a hard cushion under her feet.  She loved then and loves it still, she is almost 7 months.  I have a small house so I love that I can fold it and move it out of the way.  It was also generally easy to put together, no screws or bolts to deal with.  I would purchase this product again."
Baby,5.0,Five Stars,"Easy assembly, my 4mth old loves it !"
Baby,5.0,Goes crazy jumping like a maniac and laughing,"My daughter loves it.  Goes crazy jumping like a maniac and laughing.  I kinda like the music, too."
Baby,5.0,"Our son loves this thing, has since the moment ...","Our son loves this thing, has since the moment we put him in it (~4 months if I remember correctly).  He is on the tallest setting now (at about 10 months, but he is a really all kid) and still loves it.  We've watched him change interest in the different toys on it over the past 6 months, so it has really kept him engaged.  But the biggest thing he loves is really the jumping & ability to be upright without one of us."
Baby,4.0,perfect solution for storing- works on natural avent bottle,I tested these out on my natural plastic avent bottles using water to see if it locked or would leak... I shook the bottle and turned upside down. I know many people were concerned about this only working with classic bottles but so far seems to work when I tested it ok with the plastic avent natural bottles as well.  I haven't had my baby yet (due in about 2 weeks) but I think this will be the perfect solution for storing milk.  Also- if anyone is looking for adaptors for breast pumps... I am planning to breast feed and pump using the medela breast pump.  I ordered the maymom conversion kit to use with the medela pump and they fit perfectly so I can pump directly into my avent bottles.  Hope this review is helpful for other moms and mommy to be's =)
Baby,5.0,Five Stars,Our grand-daughter absolutely LOVES this jumper!
Baby,5.0,Bought this for grandmas house for when my son is ...,"Bought this for grandmas house for when my son is over there.  He loves to jump in his 'bouncy, bouncy!'  So much for him to do in this activity center.  He stays content for a long time."
Baby,5.0,she squeals and laughs and jumps - its so much fun to watch her play on this jumper,"My daughter absolutely loves this jumper.. we bought this when she was 5 months old, she used to play okay with it. But now, at 6 months she adores it.. she squeals and laughs and jumps - its so much fun to watch her play on this jumper. That said, i only put her on this 10 mins in the morning when i am having breakfast and 10 mins in the evening."
Baby,4.0,... granddaughter spent lots of time in it and she loved it.,My granddaughter spent lots of time in it and she loved it.
Baby,5.0,Good quality and brings smiles to my grandson face,So cute! Good quality and brings smiles to my grandson face!!
Baby,5.0,I got mainly to use as cup holders and wasn't a 1005 satisfied at first because it sits at a slight angle(I ...,"Very handy! I got mainly to use as cup holders and wasn't a 100% satisfied at first because it sits at a slight angle(I have a city mini). But it really  helped me be organized. The cups are held at an angle but they don' t spill after you take a few sips. So, overall it's been a good purchase."
Baby,5.0,Perfect as a Gift!,"I buy these all the time as gifts. They are such cute little things, and are always high quality. This one was no exception! It also came with a product tag that had safety and cleaning information, which is nice for new parents. I plan on buying many more in the future."
Baby,3.0,you get what you pay for. this was an ...,you get what you pay for. this was an organizer for my second stroller and I was trying to avoid spending more for a back up - it will do the trick to an extent but it isn't as stable as my more expensive one. So if you are getting it for drinks and other items that require a more secure environment - I'd say buy up.
Baby,3.0,Three Stars,a lot smaller than I thought it would be
Baby,5.0,Better and cheaper than buying a stroller holder for the ...,Better and cheaper than buying a stroller holder for the britax b-agile. Save your money and get one of these.
Baby,5.0,I purchased this again and it just like my first,I had one and sold it when we thought there were no more grandkids.  I purchased this again and it just<br />like my first.  Baby loves it and it was less expensive at Amazon than the Baby Big Box store.
Baby,5.0,All we needed in an organizer...,"Nice stroller organizer.  Has everything we need in an organizer... bottle/drink holder and compartment for snacks, lotions, napkins, etc."
Baby,5.0,Love the monkey,Love the monkey! the only bad thing is that it's not detachable to replace but I sewed a new one to it.
Baby,5.0,Great jumper,Sturdy and keeps my baby's attention! The seat is easy to detach and throw in the washer if it gets soiled. Highly recommend this product.
Baby,5.0,Five Stars,It's greaT
Baby,5.0,Baby jail..I mean gym works great!,I was hesitant since my 6 month old does not like being confined. She was never a fan of the swing but she really likes this gym. She can jump up and down and loves teething on the toys. Also she can turn around in the seat so that's a plus! She only lasts a good 20 minutes but that's more her then the gym.
Baby,5.0,They both loved being in this thing,"Used this for both our girls. They both loved being in this thing. Very easy to adjust for height and growth. We usually put a pillow on the floor under their feet but that was just us, don't think it is needed. Loved all the variety of toys, colors, and sounds/lights. Also loved that it spins completely around just by kid power."
Baby,5.0,Five Stars,Niice sturdy product.  Easy to put together.  Baby loves it!
Baby,5.0,Cute plate,"We were very pleased with these plates. They are very sturdy and seem durable, and we hope they will last for a long time. The colors are fun and bright. I especially love the various sections and so does my son. He likes to have a place for his syrup/ketchup/dip so this is perfect."
Baby,5.0,It was a little too much for my new baby ...,It was a little too much for my new baby but now at 6 month it's one of the favorites!
Baby,4.0,Four Stars,My son loves it!
Baby,5.0,Monkey for my little monkey.,I got it quickly and it was exactly what I thought it would be!
Baby,5.0,Greatest Binky ever!,I can't rave about this product enough. It is perfectly designed to stay in Baby's mouth and easy for him to grab and put into his mouth himself. Also easy for Mom or Dad to find in the crib the middle of the night without turning the lights on. From now on I will buy one to attach to the package of every baby shower gift that I give.
Baby,4.0,Four Stars,Good product.
Baby,5.0,Great quality for the price,Fits my double stroller. Great quality for the price. Excellent value.
Baby,5.0,but this is awesome! With adjustable straps,"I was a little skeptical because of the low price (compared to $30 for a name brand), but this is awesome! With adjustable straps, it fits my BoB perfectly. The cup holders are large enough to contain my giant cup of iced coffee, and there's the right amount of space for my wallet, phone, keys and a baby toy or two. I highly recommend this organizer!"
Baby,5.0,Good chewing toys at the end and loops allow you ...,Daughter loves this toy!  It's quiet enough to allow her to use in church. Good chewing toys at the end and loops allow you to add toys on the end.
Baby,5.0,great product,Works great with our mcclaren triumph!
Baby,1.0,Did not work,"I'm fairly tech savvy and couldn't get this thing to work. Yes, I read and followed the directions.  I contacted customer service and received no response.  Amazon (as always) was great about returning it for full refund."
Baby,5.0,Five Stars,My baby will love this
Baby,5.0,Great for five month old baby,My five month old daughter loves this thing and the music isn't too annoying like most toys for infants
Baby,5.0,Hilarious,"My daughter absolutely love this. It is hilarious to see her jumping and playing in her Jumperoo. She has been in here ever since she was 5 months, but we limit her time in it for only 3 days out of the week."
Baby,5.0,WubbaNub's are wonderful and well worth the money,WubbaNub's are wonderful and well worth the money.  I have bought Many for shower gifts.  They have enough weight to help keep them in the infants mouth and not spit out.  They infants also get a hold of the little legs or arms & hang on to them.  These are much easier to see in a crib or when your shopping and loose it.<br /><br />I highly recommend them.
Baby,5.0,Exactly what I was looking for!,"Fantastic cup-holder/organizer! Came just as pictured, fits on our Bugaboo Chameleon perfectly and they want $40 for theirs!! Can hold two cups and lots of stuff in the middle, looks great and velcro straps make it super easy to mount and adjust."
Baby,3.0,Three Stars,Love hate relationship with this jumper. Our daughter loves it and finds it entertaining but it sure is ugly.
Baby,5.0,but I am extremely happy with this one,"My son loves this jumper!  I researched quite a few and finally decided on this one.  I'm sure there are others that are efficient,  but I am extremely happy with this one."
Baby,5.0,Works great with city mini!,Got these to use with my city mini. Works like a charm!
Baby,5.0,a must have luxury for babies,we got this ahead of time and used blankets on the floor so our infants feet can make contact.<br /><br />We LOVE this thing.. it keeps babies occupied and safe.
Baby,5.0,Worth It,"My daughter is 4 months old and loves this bouncy seat, and I love watching her bounce and laugh and play with the toys. One of the best purchases I've made for her so far."
Baby,5.0,Perfect fit for Uppababy Cruz,"Fits our Uppababy Cruz perfectly at a significantly better price than other products. Fits wster bottle, coffee, portfolio wallet, keys, etc without tipping over. Very pleased with this purchase."
Baby,5.0,These are easy to pop into the lid I already have and ...,I'd been trying to find caps for my advent bottles to transport pumped breastmilk to from work.  These are easy to pop into the lid I already have and don't leak.  Exactly what I needed!
Baby,1.0,Sound Doesn't Work - Withings has the worst customer service,"The sound doesn't work on the app. After a few months of working, now I can't hear anything but static on the iPhone and iPad apps. I've contacted Withings Customer Service twice and they have not responded. This is a major safety issue for parents, I can't believe Withings would be so irresponsible."
Baby,5.0,wish I would have purchased sooner,Thing thing is great.. my son is 6 months old and he loves it!
Baby,5.0,Great quality. But does take up alot of real ...,Great quality.  But does take up alot of real estate in your living room.
Baby,5.0,"Perfect toy: the baby loves it, it is safe and washable","This toy is absolutely amazing!! I got it for my god-daughter when she was 3 months old, and it became her favorite toy. She is almost a year now and she stills loves it! Her Mom has washed it more tan 10 times now and it still looks pretty well.<br />It is safe for her...and others when she throws it away, hehe."
Baby,2.0,Toxic Red Powder Coming off the Chair?,"Our baby loves this product. We have had it a few months. Function wise is good.  But recently noticed the chair cushion was starting to flake.<br />A red powder started to come off the seat.  I know, this is not good.  Since the baby would breath this in.  Will have to contact manufacturer."
Baby,5.0,Literally the best money I've spent,Godsend.  Literally the best money I've spent.
Baby,4.0,"Well made product, only your child can determine how useful it really is.","I like this item, but when we had to put the setting on 3 for my daughter, one of the straps was off a bit and made it almost impossible to insert the metal bar. I would say, if you can get this item used, you are better off. The littles don't really get to use it for too long and depending on your child, depends on how long they will actually sit in it. For my third child, this item has not been a great hit, but I gave it 4 stars because it is made well, (other than the strap issue) and I think many children will like it. I can also get a anywhere from 5-30 minutes of freedom from having to entertain my little."
Baby,4.0,he can now hold the arms a little better to keep the pacifier in his mouth or grab ...,"My son is 4 months now, we bought it when he was 3 months, he can now hold the arms a little better to keep the pacifier in his mouth or grab it. Just wish it came with bag to clean it."
Baby,5.0,Ok,Ok item. Works fine.
Baby,4.0,Cute for very short breaks (5-15 mins max),Baby bounces in this and gets bored before I know it. Baby prefers exersaucer although he can't bounce in the exersaucer so it's not really comparable. It DOES WORK to keep baby entertained.. just not for as long as I hoped it would. Have been using it since baby was 6 months and he's almost 11 months now.
Baby,5.0,Five Stars,Love! !!!
Baby,5.0,Fun..Bright..Jumper!!,"Love, love, love this jumper.  Bought this for grand baby.  She loves this and has so much fun. I actually bought this when she was 4 mos and put a pillow under her feet. My daughter said she was too little! Well don't tell grandma... We know what we are doing... As long as your child can hold up their heads they will be find. They will love this jumper. This jumper has settings that are adjustable when they grow. The only thing I don't like is that elephant faces the wrong way. But it's meant to be turn ( with effort ) by the baby. Everything else is awesome. All the colors are great!!! She loves the. Oh she pull down the parrot once which scare me.  That could be dangerous.  So raise it up. But she still jumps higher to grab it!!! The whole point! Build those leg muscles!!!! I enjoy watching my granddaughter play and laugh in this jumper I think your kid would too. It's unisex color too. Thank goodness. Grandson on the way!"
Baby,5.0,Five Stars,Wonderful jumper...well made.  We love it!
Baby,5.0,Big Hit with 5 month old grandson!,Grandson LOVED it! Was easy to put together and everyone really like it.
Baby,5.0,"Easy to install, all in one monitor",The must have all in one baby monitor!
Baby,2.0,These might be knockoffs. My son had used the ...,These might be knockoffs.  My son had used the same wubbanub for 20 months and never had an issue with the pacifier portion. Bought this as a replacement and within a week there were holes in the pacifier portion.  That's a choking hazard and extremely dangerous.  Just bought another replacement at Nordstrom and again no issues on pacifier part.
Baby,3.0,dud for now,my kid doesn't like itvery much.  maybe she will grow into jumping but at 7 months...it's a dud so far.  Product seems ok.  but doesn't interest her.  so product ok.  ability to interest my child not ok.
Baby,5.0,Five Stars,ok
Baby,5.0,Great Toy!,We're very happy with this product. There are lots of interactive toys to play with. Our 5 month old grand baby loves it. It has 3 size levels so she can grow and continue to play in it. The only hard part about putting it together was fastening the cloth seat onto the plastic frame.
Baby,5.0,Five Stars,Our little guy loves this thing and will jump like crazy in it.
Baby,5.0,Great developmental toy!,"This plush toy is exactly as described! My daughter loses interest in things easily but loves this item just as much today as she did the day it arrived. It is a perfect accessory for your little ones carseat, stroller, activity center, etc. that they won't outgrow for a while. It is great for teething and aiding in your child's development. Quality product, highly recommend."
Baby,5.0,My greatgrandson loves it,"The little boy loves it. Having teethed he eats pacifiers as he would candy, if permitted. WubbaNub is offered at a good price and are quality product.. He insists on the gobblegoods having a soft cuddly toy, and this one (and the others I ordered like it) is perfect for him."
Baby,4.0,very nice,Bery nice
Baby,5.0,Can't live without these!,"We love Wubba's at our house!! My son always had a hard time keeping his pacifier in his mouth which meant I was constantly putting it back in for him. The plushy on the Wubba's help the pacifier not only stay in, but make it easy for him to grab and stick back in his mouth. Especially helpful at night time. Love them!!!"
Baby,3.0,Three Stars,worked great with my baby jogger summit x3 until the strap broke.
Baby,5.0,Five Stars,Great product for the price!!
Baby,4.0,5 m/o baby loves bouncing! Toys need revamp IMO! FP customer service is Fab!,5m/o Baby loves bouncing in this! Not my favourite - music wise but not too annoying! It's an old design (2007/8'?!) toy so i feel like the toy stations could do with some improvements as i don't think it's very challenging or fine tunes motor skills as a piano or electronic book would be. My fave feature is that you can reduce foot print of it when needed. Also FP have the BEST customer service as I was having issues with the electronic toy!
Baby,5.0,Great repurposed chair caddy,This item was repurposed as a remote control caddy for a wooden rocking chair. I couldn't be more happy with the item for the price.
Baby,5.0,Five Stars,Super cute!! Love love LOVE THIS ITEM!!
Baby,5.0,Great Jumper!,"My daughter is 6.5 months old and really enjoys spending time in this. We bought it when she was 4.5 months and while she enjoyed it, she was probably a little young. She has started to really bounce in it and realize that there's other object all the way around her.<br />It was easy to put together and seems solid. I hope you enjoy watching your little one in this as much as we do."
Baby,4.0,Great little product.,Good product for the price. Cupholder holds a Starbucks grande-sized cup no problem.
Baby,5.0,Great toy for high energy Baby!,"I bought this for my 6 month old Grandson who visits on Saturdays. The first week he moved around in it a little but spent most of his time looking at the toys. The second weekend he jumped for 45 minutes in one sitting. He puts his arms out when we walk by it asking to play. He was falling asleep it in today and when I started to pull him out he protested and started jumping again.<br />The leaves at the top do come off if the baby can jump high enough and grab them. He is very challenged by this and can eventually get the blue one in his hands. The seat is snug so while he is jumping around, he isn't bouncing back and forth in it like he has been in a walker. There is one toy (bee?) that he can pull up and put in his mouth. He loves the crinkle sound it makes and usually has it in his mouth. (It stays attached to the Jumperoo.)<br />This worth every penny and may be the best toy I have purchased for him so far."
Baby,5.0,Five Stars,Very sturdy and super cute!
Baby,4.0,just what I needed!!!!,"does the job at hand perfectly. Just don't expect to fit TOO LARGE of a bottle in the cup holder. They fit a standard sized large water bottle (20 oz.) just fine, but anything bigger than that will cause an issue with the fit."
Baby,5.0,This is just what I expected! No surprises here ...,This is just what I expected! No surprises here. :) Simple and seems to be well made. The straps are Velcro so they are able to adjust to different handle sizes and diameters. It was cheap too!!! Always a plus when there is so much to buy when it comes to kids!!!!
Baby,5.0,Five Stars,Like this product for the price and quality. Fits my City Mini stroller perfectly without sagging.
Baby,5.0,Works great.,Works great.
Baby,5.0,We love this jumperoo,This is such a great product. My son loves it and it was very easy to assemble.
Baby,5.0,Love it!,One of our favorite baby toys EVER!! We received it as a gift with our first child and now we are using it with our third. It certainly is built to last and our babies have loved it!
Baby,5.0,Five Stars,As described! Baby loves it!
Baby,5.0,Great for keeping little ones entertained!,"When purchasing items for my son (currently 4 months), I have tried to focus on buying items that he would be able to use for awhile. Baby items are expensive and I don't want to purchase new things every couple of weeks. My son has been looking for more activities, but he cannot yet sit up on his own. I asked friends for recommendations on some sort of play station and love for this Jumperoo was pretty universal.<br /><br />We have had it now for a couple of weeks and my son loves it! He is a little small, but can hold his head upright, which is an absolute must before putting a child in this. Because he is still so short, we put a pillow under his feet so he can jump around. The height can be adjusted as kids get taller too as there are 3 different height settings.<br /><br />While he hasn't yet discovered that the seat can spin around to the various &#34;stations,&#34; he seems to love that no matter which way he turns his head there is something fun to look at and play with. (Until he gets the hang of it, I rotate the seat for him.)<br /><br />I envision my son getting quite a few month's worth of enjoyment out of this so I consider this money well spent. Right now he will play in it for half an hour to an hour at a time because there's so much to do, and this is the longest he will play with any one &#34;toy&#34; at the moment!<br /><br />I highly recommend this, though I do caution that it's a pretty big item and probably not ideal for small spaces."
Baby,5.0,Fabulous jumpy seat!,"My 4 month old grandson absolutely loved this jumpy seat from the first second I put him in it.  He has discovered the jumping part of it and can stay happy in it for long periods.  That, in itself, is worth every penny."
Baby,5.0,GREAT product,Perfect for changing a feeding bottle (nipple in) to a storage bottle when sending breastmilk to daycare.<br />Only tried with AVENT natural nipple bottles. I'm not sure if they'd fit with the regular AVENT ones.
Baby,5.0,AMAZING PRODUCT,She LOVES it. My baby is 5 months old fits perfect in it she plays in it for a while without getting bored. Amazing product for the price. Great product
Baby,5.0,Five Stars,Loved it. And my baby too.
Baby,5.0,Jump jump jump,My little girl loves it! She swings side to side and she jumps in it too. She chews on the little bee cause she is teething. Easy to put together and very safe
Baby,3.0,Three Stars,Very nice though seems to work better using wifi therefore range isn't that great in our experience.
Baby,5.0,"1 year later, using on city select","I have a baby jogger city select stoller and have really liked this organizer. I have had it for a year now and it's still in great shape. It's constantly being used, I can't imagine just having 1 of those plastic cup holders, because I use this for my phone, keys, paci, more than 1 cup at a time. I tried the skip hop one, and I didn't like how it stretched on the handle; this one keeps it's shape. When I got this one, it was also a good price; I could by 2 for the price of one skip hop or britax version. In the picture, I had three kids cups and my own water bottle. You can fit 2 normal bottles easily in the main section if needed. With a city select, if you have a seat in the highest position pushing against the organizer, lifting the handle to the highest position will allow you to have more room. The same goes with any other organizer on this stroller. You can also still put your diaper bag on the stroller. I do it all the time with the organizer attached. Your diaper bag would just hang lower than the organizer. Also, there's no need to remove it when closing the stroller. Works great on my maclaren umbrella stroller as well!"
Baby,4.0,Saved My Sanity,"The Rainforest Jumperoo from Fisher-Price was a major saver of my sanity. I had a very fussy little one who was only happy in a standing position. As soon as we put her in the Jumperoo, she felt happy. I think she felt secure due to the design of the product. She really was not a very big &#34;jumper&#34; but she loved playing with the toys over her head and simply just being in a standing position. My only negative thing is that even when she was 12 months old, her feet would not reach the floor on the lowest setting. She was short (about 20 percentile) but I definitely think this could be improved."
Baby,5.0,"Good price, simple to put on and fulfills its ...","Good price, simple to put on and fulfills its purpose.  Can be left on even when stroller is folded and put away."
Baby,5.0,Excellent!,My daughter loves this. I like how you can adjust the height.
Baby,5.0,Five Stars,My son liked this toy in first glance. Keeps him occupied during short car trips.
Baby,5.0,GREAT toy for my 3-month-old grandson,GREAT toy for my 3-month-old grandson... kept his attention longer than some other toys we hung on his bouncy seat.
Baby,5.0,Works great for what we need it for,Works great for what we need it for. Holds our daughters pulse ox monitor. The velcro makes it nice so we can get bigger items in and secure them close to the stroller handle bar.
Baby,3.0,Three stars,Cute but I got a different wubbanub as a gift and the other one was higher quality. This was seemed cheap. But it's ok
Baby,5.0,One of the best baby jumping toys out there,One of the best baby jumping toys out there.  Our child loves this thing and can go up to an hour in it without fussing.  Its well made and looks nice.  It was easy to pull the seat out to clean when she dropped a bomb in it one time.
Baby,5.0,Five Stars,GIFT
Baby,5.0,great,"it arrived on time and in good condtion. my 3 mounth loves this toy i hang it on his carseat and he plays with it, makes car rides a bit better since he hates to be in his carseat."
Baby,5.0,Granddaughter loves it!,"Can't rave enough about this jumper.  My granddaughter absolutely loves it.  She has had it for about six months now, we have raised it once, and she still jumps like a wild woman and laughs the whole time!  I looked at all the jumpers, and this one is worth every penny!"
Baby,4.0,good,"Small, but very useful!!"
Baby,5.0,Great quality and price!,I was concerned that for the price this would be cheap and flimsy but WOW! It's a well made piece. Fits great on my Jeep stroller and the cup holders are flexible enough to fit our odd sized Disney cups in them but snug enough to keep them secure.
Baby,5.0,Awesome product!,My daughter absolutely loves this jumper. There is so much to stimulate her and keep her busy. It has been a huge help for her and me!
Baby,5.0,Five Stars,my daughter love its!
Baby,5.0,My only compliant is it seems like it has a 3-6 month soothie on it and ...,"My daughter loves her Wubba!!! It has helped her with her hand and eye coordination.  She learned how to hold it, which then helped her learn how to hold regular binkies.  My only compliant is it seems like it has a 3-6 month soothie on it and not a 0-3.  It's a little large and hard for my infant daughter, she gagged at first."
Baby,5.0,Great Paci & Cute!,Cutest!
Baby,5.0,Five Stars,excelente producto recomendado
Baby,1.0,Cannot  use as described,These don't even fit the babies ankles and noooo....I do not have a chunky baby. She was preemie size and just hitting 10lbs and skinny as can be. Useless for me...
Baby,5.0,The Perfect Jumperoo,"This is the only jumperoo/ exersaucer that my 5 month old will even PUT UP WITH. Any other thing I have put him in he hates, and fusses until I take him out. He will jump for an hour or so happily in this Toy. He can reach the little toys in front of him and easily see the lights. The volume settings are perfect, and has two music options. He enjoys the little bird and frog hanging above him, and eats the butterfly on the side. Its crazy how happy he is and is a giant stress relief to us to have found the perfect Jumperoo."
Baby,2.0,Hope you have an I-Device!,"I was not aware until I contacted customer support that Android Lollipop (latest Android) is flat out not supported.  They said to use the less-featured website.  I figured out a way to get the app installed anyhow (as I mess with rooting my phone) and it's on version 1.08.  The I-device app is past version 2.0!  The instructions in the box are all written for I-devices.  There was a little insert for Android installation instructions, which read, &#34;Download the app, then follow the on screen instructions&#34;.  How can I do that if you discontinued the Android app back in 2013!?!? Very frustrating!  If you have an I-device, you'll be fine.  If you have Android only devices, as I do, look elsewhere.<br /><br />I have to say, other than touching the microphone button to be able to talk back to your baby (which crashes the app for me every time) it seems to work perfectly.  I'm not sure why they say the app is not compatible with Lollipop.  Just take out the mic button, call it 1.09, and everything else works flawlessly.  There does seem to be a bit of a delay, but its not more than 10 seconds, which is acceptable considering it's streaming video."
Baby,5.0,Five Stars,Nice!
Baby,5.0,So entertaining!,Next best thing to seeing babies walk.. Seeing them jump!!
Baby,1.0,One Star,Small not much room
Baby,5.0,Five Stars,my baby LOVE it~ nice work out for baby
Baby,5.0,Fun!,My little one loves this jumperoo!
Baby,5.0,Five Stars,These things are awesome!  My LO loves his WubbaNubs!
Baby,4.0,Four Stars,it is nice...but thought it had more nature sounds....very cute..
Baby,5.0,WubbaNub Brown Monkey Review,My son loves &#34;his monkey&#34; and won't sleep without it. This is the second purchased.
Baby,2.0,Not baby friendly,"Bought this for our 6 month granddaughter--hoping she might be entertained while the family enjoyed dinner.  She hated it--primarily because she couldn't put anything in her mouth.  She couldn't reach over to get near the objects.  As babies put everything in their mouths until 9-12 months, this is a big deficiency.  Maybe she will like it when she is older."
Baby,5.0,Could not have been more awesome!!!,"When I was thinking of buying this accessory for my child's stroller, one of my priority was will my coffee cup or drink bottle stay upright and not fall even if I'm in a hurry and running! Well, it did...almost whatever bottle or cup we put it stayed...and we were a week in Florida with heat and running from one ride to another in the different parks- it stayed awesome!!! I will really recommend this product!"
Baby,5.0,Five Stars,Nice sized learning toy.  Lots of pieces for baby to play with.
Baby,5.0,Five Stars,Fits great with my britax be safe stroller. Great price. Great amount of space for my belongings.
Baby,5.0,Five Stars,So cute. Baby loves it.
Baby,5.0,Entertaining and Durable,"I purchased this two years ago for my first son and he loved it, now my second son is enjoying it as well.  Simple design and right amount of toys.  It has continued to work perfectly, no problems at all.  I definitely recommend this jumper, it has been entertaining watching my boys get some jumping exercise!"
Baby,5.0,Great for my baby!,"We have the dino version of this and my son loves it so we thought we'd get one more of a different style. These are good because it's a pacifier and a plush all in one.  During the night if he wakes up its easy for him to find in the dark and grab onto to put back in his mouth and go right back to sleep. Worth it's weight in gold to a sleep deprived parent!<br />Note: It's Machine washable, air dry."
Baby,5.0,Our child loves this,Our child loves this. Easy to put together and portable.
Baby,5.0,but the fun he is having out weighs this complaint,"My little grandson loves this bouncer. It did not take him long at all to figure out that he could jump! My only complaint is that it does not fold up very well for storage, but the fun he is having out weighs this complaint."
Baby,5.0,Five Stars,Love love love this jungle themed jumperoo
Baby,2.0,Not great.,The rattles don't make a lot of sound. In fact one of the two isn't a rattle but makes a crunching sound. Perhaps it's better for older babies.
Baby,5.0,She loves it!,She loves it and we love it too. Very entertaining.
Baby,5.0,Favorite,My babies favorite wubbanub!!
Baby,5.0,Five Stars,Love it
Baby,3.0,Nice Product,"Nice product, easy to assemble and works well with baby. Received product in perfect condition and very fast shipping."
Baby,5.0,Great universal organizer,"Love the simplicity and utility of this organizer. Our stroller doesn't have a parent tray and I often find myself in need of a place to put my drink, keys, phone etc.  This is a fabric organizer that uses hook and loop straps to attach to most stroller handles.  There is a mesh pocket inside with a zipper where I usually store my keys and drink holders on each side of the organizer.  They hold bottled water, larger cups and sippy cups. If not holding drinks I find the cup holders are a great place to easily access my phone. My favorite thing about them is that they are not hard plastic and can be flexible to whatever you are storing.  I love the price on this organizer and again that I can use it with just about any stroller. I use one on my everyday stroller as well as on my jogger."
Baby,5.0,Love it!,Baby loves this thing! Very entertained for longer periods of time compared to other items.
Baby,5.0,Favorite toy,One of my 4 month old daughters favorite toys.
Baby,5.0,got to have at least 1,So cute easy for baby to grab & find on his own
Baby,4.0,Four Stars,"Easy to put together, solid base when she's jumping, love it"
Baby,5.0,Five Stars,"Bought 2, one for stroller and one for riding lawnmower."
Baby,5.0,life saver,LOVE BEST EVER!!! MADE MY BABY SO HAPPY!! Let me and my hubby relax and watch a movie with her by our side in the jumper
Baby,4.0,"One works, the other not so much","Update: Well, two months after I wrote my initial review the second one (which was the one with the problems) finally died.  Wouldn't boot up any more.  It was still under warranty so I e-mailed Withings fully expecting to hear nothing back.  To my surprise, I got an e-mail back the next day.  After answering some questions for customer support over a few days via e-mail, they decided to send me a new unit!  So about 2 weeks after I contacted them, I had a new baby monitor.  I have to respect a company that honors their warranty even for a discontinued product.  The new one is working great so far (knock on wood). I bumped up my review to 4 stars based on this, and the fact that as I think about it, there still really isn't a product like this out there in the market.  Sure, you can get a little IP cam for less money that mostly does the same thing, but I have tried a couple of those and to be honest the phone interface is not as reliable and nicely executed as the Withings interface.  I am really glad I bought these as they have served me relatively well for 3 babies... I would certainly buy another Withings product in the future as I think they really are pretty innovative.  Original (2-star) Review: This product must have a serious issue with quality control.  I have two of these - one works perfectly, the other is plagued with problems. I bought the first one in 2012 when they were still $300 and it worked (and still does work) perfectly.  I bought a second one 9 months ago (for $250) because we had twins, and something is wrong with the camera lens.  It is like misaligned or something - because the video towards one edge is very distorted.  Also, it frequently loses sound, or the sound randomly becomes very faint, or sometimes I just have to go reset it completely.  Resetting is very tricky - it is some sequence of plugging/unplugging the battery and /or power cord in some order that never works the same way twice... A bit frustrating.  I gave it two stars because one works great (which is why I bought the second one), but the second one has been a disappointment. Also, like others, I never really used the lullaby or light features.  However, one of our twins likes the lullaby music, and it has actually worked to put her back to sleep - a priceless feature if it can do that!"
Baby,5.0,Five Stars,My son loves these!
Baby,5.0,Best jumperoo!,We bought this jumperoo for our 4 month old. He loves all of the toys and the ability to turn (with his brothers help!) to play with the other toys! He is 26 inches tall and able to jump on his own on the lowest setting.  The lights and music really keep his attention and he loves the fact that he can start the music by himself. It took about 15 minutes to set up and the seat cover washes really well. This is the best jumperoo available in my opinion!
Baby,5.0,George the Giraffe,"George is a good guy. Not only is he fun for our son to grab, but he also indulges his vanity."
Baby,5.0,Five Stars,"Love this! Easy to put together, easy on adjustments..baby girl loves it..keeps her entertained! Definitely worth buying!!"
Baby,5.0,Five Stars,Kids love
Baby,2.0,Two Stars,Not much sound from the rattles
Baby,5.0,I love this way more than what I paid for it,"It's kind of hard to believe how much I like this considering how little I paid for it. This is a great addition to my UppaBaby Vista stroller. I had looked at the one designed specifically for the Vista, and it was rated poorly. An acquaintance recommended this, and I'm so pleased. The best part is that when we travel and take our UppaBaby G-Lite, I can use it on that stroller too!"
Baby,5.0,Great product!,Fits perfectly! I have two different types of strollers and this fits on both. It's nice sturdy fabric. Easy to attach. Durable and expensive looking.<br />So glad I bought this! Highly recommend.
Baby,5.0,Five Stars,My niece love this product.  The quality is great and I love how versatile it is.
