marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,16337867,R5TTDWS823SXN,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Greatest Invention!,I love it and she loves it! This is the greatest invention ever...we had such problems with her paci falling on the floor now it stays put when she spits it out. The only change I might make would be to incorporate a clip in the mouth so you can change out the pacifier instead of having it sewn in.,2014-10-20
US,14368693,R2C3KLGP7QE4QG,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,... using this on my Bob revolution jogger and I love it. It is spacious and secure,I'm using this on my Bob revolution jogger and I love it.  It is spacious and secure.,2014-10-20
US,28112509,R1E4CR3BQ5ENUV,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,1.0,1.0,N,Y,My Grand daughter loves this and mum and dad can ...,My Grand daughter loves this and mum and dad can get a break for 30 minutes whilst she jumps and squeals.,2014-10-20
US,19784903,R31KLR05Z8CJO6,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,2.0,2.0,N,Y,Best investment ever,Best investment ever. Baby has loved it since 3 months old. Had to put a pillow under his feet at first. :-),2014-10-20
US,38434480,R2L23YXZVQFPFS,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,1.0,1.0,N,N,It has been through 4 kids and is still working great! We just put our 4 month old daughter ...,I cannot believe they are still selling the exact same one! We got ours almost 7 years ago (11/2007) for our first child. It has been through 4 kids and is still working great! We just put our 4 month old daughter in it and it's hilarious. She LOVES it! It's perfect when they are wanting to be mobile but can't really get around yet. Would definitely buy again!,2014-10-20
US,2321488,RAOOMW8YL3O95,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,PERFECT FOR BABY,"FABULOUS, PERFECT FOR BABY, ENTERTAINING AND EDUCATIONAL",2014-10-20
US,49795699,RHHYVHLUVP84D,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,4.0,0.0,0.0,N,Y,cell phone) and this has been perfect. I use it with my Uppa Vista stroller,I was looking for something inexpensive that could hold a cup and a few items I needed to access regularly (e.g. cell phone) and this has been perfect. I use it with my Uppa Vista stroller.,2014-10-20
US,8054729,R2HS1Z4SP27WBU,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Five Stars,My granddaughter and great niece loves this bouncer.,2014-10-21
US,28263995,R11SI65ZGNRPOJ,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Five Stars,My grandson loves playing with this,2014-10-21
US,10213790,R2LDA2CYPN5MWN,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,1.0,0.0,0.0,N,Y,Worst online purchase ever,This is the worst product I have ever purchased online. It doesn't work at all on Android and works maybe 25% of the time on Apple. Don't waste your time or money. Keep looking.,2014-10-21
US,28269108,R3S4YM7TH6ELUT,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Great value!,Fits well on my City Mini stroller.  Would recommend.,2014-10-21
US,9969207,R149B24LY8KQE0,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,1.0,1.0,N,Y,He loves it!,"Our Grandson lost his first WubbaNub. A massive search turned up nothing. Grandma and Grandpa to the rescue. We ordered one for our Grandson, he is one year old. He is at piece with the world again.",2014-10-21
US,13738207,R1J1X0MG2NCUS7,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,colorful and fun during travel,"Baby Boy loves this on his car seat. Well made, colorful and fun during travel.",2014-10-21
US,1267135,R19VH4P0K4T6NY,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Exacty what I was looking for.,2014-10-21
US,47452118,R3FEYXMQQFIE8I,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Five Stars,alittle smaller than in looks online...but the baby is small too,2014-10-22
US,11514670,R358TRHI4H58JH,B001EX81ZI,137471145,AVENT SEALING DISCS 6/PACK,Baby,4.0,4.0,5.0,N,Y,Buyers be aware - you might receive the older version of these discs,"I placed two orders of these discs at two different vendors and was surprised to see that I got two very different looking products, even though they had the same product number on the back. Looks like the older version of these discs is more of a rubbery-type disc while the newer ones are plastic-looking. While both seal the Avent Natural glass bottles the newer ones fit more snugly (when pushing them they click into the ring) and look the same as the ring. Also, the newer version of the discs clearly states BPA free while this remark is nowhere to be found on the older version. I contacted Philips and they confirmed that the older version that I got was made after 2010 and thus is also BPA free. So be aware that you might not get the latest version of the discs.",2014-10-22
US,20599000,R21AJ7IVX4HPS9,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,2.0,2.0,N,N,Wish I could fit in this myself! :-),"Used this for several months, and my daughter won't give it up! The height is adjustable, allowing my daughter who is short grow with it nicely. Now my daughter stands on the outside playing with it...<br /><br />Would absolutely recommend to everyone!<br /><br />P.S. - Material washed very nicely.",2014-10-22
US,39518650,RI2WR0SGDNMRY,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,N,Very glad we got this,"My son loves this toy! and because of the velcro top hanging part we can attach it to about everything! Very glad we got this! It keeps him happy in his car seat, and he doesn't like his carseat, which makes me happy! Its a very cute toy, I recommend it!",2014-10-22
US,49426649,RM2H8QQRR1W7B,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,2.0,0.0,0.0,N,Y,Putting cell phones and snacks are fine!,This holder is directly right below the handle of stroller so it's kind of hard to put my drinks in if they are tall. Putting cell phones and snacks are fine!,2014-10-22
US,2063119,R2YQK6DSGVCYGQ,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,love it,It's the cutest thing and my son loved it very happy I'm glad I purchased it and got it on time,2014-10-22
US,39308365,R26IHTLRB6H2MM,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Other than that it is great quality! Got it for my 3 month old ...,Giving it 4 Stars because for the price you pay I think the toys on it should be more entertaining. Doesn't play many songs. Other than that it is great quality! Got it for my 3 month old because she loves standing and kicking her legs but she's not quite ready for this toy yet.     Update at 5 months old:     I was wrong about the toys not being entertaining. Now that my daughter is older she loves them! She especially loves the little toy with wings. She gets so frustrated trying to rip it off of the bouncer to put in her mouth. She bounces likes crazy now & has a great time!!!! She is 28 inches long & this is perfect for her. (:,2014-10-23
US,20201824,R1JGQK0UMSPGH0,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,... spent so much time in this jumperoo because she loved it so much,"my child spent so much time in this jumperoo because she loved it so much.  it was such a lifesaver to know she was safe and happily playing so i could eat, do laundry, wash dishes, etc. i couldn't have made it through some of her days without this. can't wait to let baby #2 try this out! :) ORDER IT!  you won't regret it!",2014-10-23
US,7402278,R172F1OAU3QNOX,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Five Stars,Excellent service great product.,2014-10-23
US,13925325,RUJ55SNHLG3L6,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Five Stars,jump jump jumparoo! Baby loves this!!!,2014-10-23
US,11829323,R2R2FN1QA83VZK,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,1.0,1.0,1.0,N,N,Do Not Buy!!,"Piece of Junk!  Didn't stay connected to any devices both Apple and Android.  Shipped out for a replacement since Withings would not refund and the replacement behaved the same.  We have a good internet connection at our house and a good modem, everything else we have works fine on our wifi connection but not this thing.  I'm out over 200 bucks and will not resell putting a baby's safety at risk.",2014-10-23
US,48692076,RQ06GMNQV4X5Z,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,1.0,1.0,1.0,N,Y,not detachable.  how am i suppose to sanitize this?,not detachable.  how am i suppose to sanitize this?,2014-10-23
US,918893,R2SWAX4JYC6IVC,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,After 3 days，my baby like it very much,After 3 days，my baby like it very much. But I don't know when he will too weight to play.,2014-10-24
US,48371524,R37VQ13UIYXCYW,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,N,Just as I had hoped,Awesome!!,2014-10-24
US,50084372,R2NJ0128ZRWP2I,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,2.0,1.0,1.0,N,Y,"For something that should be nice, peaceful and quiet for the baby to sleep ...","It works decent, but makes a very obnoxious clicking noise as the pedals open up and close during rotation. We've changed batteries multiple times and it hasn't helped. For something that should be nice, peaceful and quiet for the baby to sleep it's a little counter productive. We purchased one of these before and it didn't even rotate at all, not very pleased with the construction.",2014-10-24
US,30888317,R3BSGPPOEZ5VUT,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,1.0,N,Y,Five Stars,Great product!,2014-10-24
US,6467580,R2B8F1UPXWDK96,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,4.0,0.0,0.0,N,Y,I guess she does not like it. I thought it was cute,But they did not give it to my granddaughter to use.  I guess she does not like it.  I thought it was cute.,2014-10-24
US,18129208,R1KJVV0YZRLFPK,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,would be nice to have the tray a little wider in 1 ...,she wants to look at the toys even when she isn't sitting in it!  this takes up quite a bit of space. would be nice to have the tray a little wider in 1 spot w/o toys so you could put a different toy or snack there.,2014-10-25
US,7467419,R22LRGEJYIXJI8,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,1.0,0.0,4.0,N,Y,One Star,"Unusefull - only for inside use. Normally, babies are sleeping outside their day dreams.",2014-10-25
US,13209501,RMBDX7YQVIDZG,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,1.0,3.0,4.0,N,Y,It seemed to have very little stuffing in it and was packaged very cheaply in a bag instead of the canisters like I have purchas,They sent a kitten instead of the monkey I ordered. It seemed to have very little stuffing in it and was packaged very cheaply in a bag instead of the canisters like I have purchased in stores. It gave the appearance of a knock off product even though it had the wubanub markings,2014-10-25
US,40225816,RIO7BRUUTIP3S,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,Five Stars,Zoey Loves it.,2014-10-25
US,30734205,R2KBR6XI5YOCCH,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,The good: Easy to install,"We use it on the Toys R Us brand umbrella stroller.  The good:  Easy to install, stays in place, roomy, easy to clean.  Can hold two 16 oz coffee travel mugs+ bunch of other stuff.  The bad:  Doesn't fold well when folding the stroller. - The holder has to be re-shaped when opening the stroller again.  This is a minor issue, and overall, we are very happy wit this holder.  Probably the best holder on the market.",2014-10-26
US,21983261,R1W18WNZXMEO7O,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,1.0,N,Y,Five Stars,good,2014-10-26
US,15183772,R2LM8UW40CJJ7W,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,5 month old baby loves it!!,5  month old baby loves it!!,2014-10-26
US,23231044,R2FWW3PZYAKV02,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,long lasting & satisfaction guaranteed.,"My aunt had this for her grandchild. She had let me borrow it for my baby (who is now a toddler). And now my other aunt is borrowing the jumper for her grandchild. I like how well made material on the seat is. The poles that hold up do get wobbly but it still works. I'd definitely say this jumper is a must have if you want a good easy to jump activity toy for your baby. It lasts long too if you want something to keep for your next babies. My toddlers favorite toy was chewing on the butterfly and spinning the sun. The leaves where the stuffed birds on the poles can adjust for babies reach. I should've have known to buy this instead of getting the baby einstein musical motion jumper. Reason why is because the seat on the einstein jumper seam had ripped at 4 days old. The baby seat material is NOT great as this jumper. And it is harder for my baby to jump in it. If you want a good, easy to jump entertainer that lasts long GET THIS ONE. If you want an activity set like the baby einstein jumper that has tons of toys to keep baby entertained go for that. But I'd definitely recommend this jumper. My biggest regret is buying that baby einstein jumper. I hope this review helps.",2014-10-26
US,47788666,RTL4KF4NUODIH,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Love this! I put it on my Ironman BOB ...,Love this! I put it on my Ironman BOB and it fits perfect. Much cheaper and better made than any of the BOB organizers.,2014-10-26
US,30980375,R27R121KSCL117,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,4.0,0.0,0.0,N,Y,Love this! Just wish it was detachable for cleaning,Love this!  Just wish it was detachable for cleaning.,2014-10-26
US,3149401,RY5K0DHO5CHIJ,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,5.0,0.0,0.0,N,Y,Five Stars,It will help a lot while traveling :),2014-10-27
US,35617934,RCBE24XQ0FR41,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,Great jumper!,"Wonderful jumper that we used with our daughter. It was visually stimulating and very fun for her. She loved it and so did we. It would keep her busy and all the jumping would tire her out enough for her next nap. Only con would be how much space it takes up. Other than that, for the price, this jumper is definitely worth it .",2014-10-27
US,15456875,R2RH4XRRHWDZXU,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Excellent product. It arrived on time and worked as ...,Excellent product.  It arrived on time and worked as advertised.,2014-10-27
US,2513387,RQF7NJUFXLTWE,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,1.0,N,Y,Five Stars,good,2014-10-27
US,21203801,R23D5M8INGERFC,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Must Have for New Babies,I love the way the animal keeps the suckie in my baby's mouth. It's a must have item in our house.,2014-10-28
US,42131352,R1XTC88WWBKTX7,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,3.0,0.0,0.0,N,Y,Too awkward to move.,"Too big and awkward. Lame toys. Not esthetically pleasing. I love the rainforest series, but there are better rainforest bouncers available.",2014-10-28
US,43909615,R3J05EIJQEFPJO,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,They work great and have held up nice,I have 2 of these on my City Mini double. They work great and have held up nice.,2014-10-28
US,46417514,R3AU9HJ6I0RL6U,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,N,Five Stars,I hang it on his car seat and it buys me 5-10 minutes of silence...,2014-10-29
US,29022600,RLN5MKLWTDM6E,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,"... son was born and it's still one of his favorite toys! It has ""crunchy"" feet and some sleek ...",I bought this the day my son was born and it's still one of his favorite toys! It has &#34;crunchy&#34; feet and some sleek tags on the side and some rings for chewin' on! It's pretty much got it all!,2014-10-29
US,31718096,RKZ3ECMZNQHKL,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,3.0,0.0,0.0,N,Y,I would not recommend this for babies,The seat on this jumperoo was too long for my grandson.  He could not reach the toys that hung from the arms. All the toys on this jumer are too big for little hands. I would not recommend this for babies,2014-10-29
US,18668047,R3FI7F741U4NQD,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,this is one of the greatest items invented for parents and babies,this is one of the greatest items invented for parents and babies.  My grandson has used it since he was 4 months old.  The different height adjustments allowed him to be able to use it from day one.  It is his favorite way to spend time by himself.  He is learning to turn himself around to the different play stations.  Our family loves it.,2014-10-29
US,23461008,R198OHUS6WY4JV,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,1.0,1.0,N,Y,really awesome jumperoo. Only minor complaint is moving the little ...,"Really, really awesome jumperoo. Only minor complaint is moving the little metal bars to change the height is a major pain and surprisingly challenging. Not a huge deal, though, just some sore fingers afterward. My daughter used this multiple times a day from 6 months until maybe 11 months or so. A pricey item, but worth the money for us.",2014-10-29
US,10960063,RKIGS5YZFQI1X,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,1.0,N,Y,Five Stars,I use it every day,2014-10-29
US,45609637,R7SE07K2XIXS8,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Both baby and mom are happy!,"The friend I purchased this for said it was the best gift she received and that she couldn't live without it. I purchased both the monkey and giraffe, they have held up well and are easy to wash.",2014-10-29
US,21962981,R384V9L9VHKR5T,B004BSFC6Y,577869264,Lamaze Gardenbug Foot Finders,Baby,3.0,0.0,0.0,N,Y,but they liked it. Pretty colors,"Oh this was for a gift, really cute, but sorta usless it seemed, but they liked it. Pretty colors.",2014-10-29
US,4867198,R2BF72OXYMNXHM,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,best stroller cup holder,"It fits PERFECT! Can even fold my stroller with it on. Fits sippy cups, water bottles, coffee, keys, phone etc etc. Fits a surprisingly a lot, and it's so cheap!!! Love it- perfect for walks and the mall.",2014-10-29
US,22369049,R2T75LJFJO2SMS,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,1.0,2.0,7.0,N,Y,poor,fell apart after one week.  Not safe,2014-10-29
US,14099976,R26AISX17UIDMN,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Great product,This company has great customer service and though my baby isn't born yet I've heard these are great for staying in and not dropping on the floor as often as regular pacifiers. Super cute too!,2014-10-29
US,1203644,R1S3T413844GV4,B000CRNK44,16906139,Heimess Rainbow Dummy Chain,Baby,5.0,2.0,2.0,N,Y,A must-have for new parents!,"These are the cutest and best made chains on the market. I bought this one as we lost our previous Heimess chain.They take a pacifier easily, are non-toxic, they double as a teething toy and the clip is very sturdy. My 14 month old can't pull it off very easily, though sometimes she does succeed. Keeps paci clean and prevents us losing them whilst traveling (always finding them in strange places in the car!). Love it.",2014-10-29
US,50122903,R2VI6J47YU63VZ,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Very cute and loved by our baby,2014-10-29
US,29757713,R37COAK98ITG0L,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,0.0,N,N,"Not only is the product itself great, good quality","Not only is the product itself great, good quality, easy to use and portable - The support is first class ( assuming you even need it ). On both occasions I had to use it - One for a user error, and one for a battery replacement - Support was courteous, helpful and went above and beyond what I expected. Fantastic job, Withings. I recommend it to all my new parent friends.",2014-10-30
US,25124703,R34O5QW2RPLSSC,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Wish we had this 25 years ago!,Grandbaby loves this thing!  Started using it at about 5 months and is a jumping fool!  Cracks us up :)  Nice to have a safe place to put him (that he enjoys) for those times that you need to answer the door or use the bathroom or take something out of the oven...,2014-10-30
US,15793640,RVQHWLF114ADL,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Baby's love it,Very nice for baby works real well.,2014-10-30
US,11910879,R1EB72C5MHRZCF,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,2.0,0.0,0.0,N,N,But holds everything else great!,Drinks spill everywhere. But holds everything else great!,2014-10-30
US,47152231,RSGDPHBQ95Q68,B002VX0A40,58064041,"Lamaze Early Development Toy, Dee Dee the Dragon (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,Great toys for babies!,"Our baby loves Doris the Dragon! He played with this toy from age 3 mos through 8 mos, and still shows interest. We also have Terrence the T-Rex and Bart the Butterfly. Bart and Doris seem to be his favorite.",2014-10-30
US,45096462,R1WH0QOTNLNVSX,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Works with Urbo 2,This worked well with our Mamas and Papas Urbo2. We ultimately went with the Skip Hop Grab & Go but this was a totally fine product and a good price.,2014-10-30
US,34833682,R1QK20SUIHC51W,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,N,She adores this lil guy!,What would I do without this lil guy! My daughter LOVES him! I had wash and allow it to air dry in front of a fan or something.,2014-10-31
US,23679773,R304ED76HXQSE9,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Our 5-month-old loves this Jumperoo. Shes barely tall enough ...,"Our 5-month-old loves this Jumperoo.  Shes barely tall enough for her feet to touch the ground on the shortest setting, so she doesn't even bounce much in it yet, but she loves the animals and the music and lights.",2014-10-31
US,14959068,R1ZF3D8HN08PSB,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,My son LOVES this. It fit him perfectly when ...,My son LOVES this. It fit him perfectly when he was 4 months old. I has worried it'd still be too big for him,2014-10-31
US,12691949,R10B33J4HD9CWZ,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,I originally planned to pump into storage bags and did ...,"I originally planned to pump into storage bags and did that for a while.  Then I realized I was wasting time and money transferring milk from the pump bottle, into bags and then back into the feeding bottle (Avent Natural).  I decided to start storing in the Avent bottles and these are essential for safely and securely capping the bottles.",2014-11-01
US,49524807,R15IIZLKO7P20Y,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Love that they fit natural or classic,"Love that they fit natural or classic, I have both styles from getting hand-me-down bottles.  These make my life so much easier as I can pump straight into Avent bottles with my Medela pump using some adapters I bought here on Amazon and then just put these little storage discs in to seal everything up.  Worth the $$.",2014-11-01
US,19546962,R1NN94BQUC90HJ,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,3.0,0.0,0.0,N,Y,After some time the ibbdns number or ibaby official server ...,After some time the ibbdns number or ibaby official server stopped working and I haven't been able to use this camera in a year.,2014-11-01
US,5169446,R1WX9SD45VXT10,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,This is probably the greatest gift you can give someone at a baby shower.,If you have a baby or toddler they will absolutely fall in love with these. You will too. We love the monkey-binky and my son can't sleep without it. This is our third wubbanub too.,2014-11-01
US,1188731,R42NG0Z87DDEA,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,4.0,0.0,0.0,N,Y,Four Stars,A lot smaller than I thought.,2014-11-01
US,45571599,RAHEG81JU32MX,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,4.0,0.0,0.0,N,Y,Pretty good holder,"This worked well on our UPPAbaby Vista.  Four stars because coffee does spill when you go over bumps, but I'm sure that's to be expected and I'm not sure how this design could be improved to eliminate that, although, I did have friends with holder that didn't spill their coffee, so I'm giving this one four stars for that reason.",2014-11-02
US,44773865,R301FPC1BQI69M,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,4.0,0.0,0.0,N,Y,Useful,Very useful,2014-11-02
US,47700702,R3CUMPSJZ25XI9,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,Best mobile,Both my girls love this!!! By far the best mobile out there.,2014-11-03
US,30059327,RYU7NMROTFL4N,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Five Stars,Awesome choice for busy boys!  They still love this jumperoo - 5 months later ...,2014-11-03
US,21102921,RADJDEW3CFSNN,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,just what I was looking for.,Great organizer!! Perfect for what we need! Awesome price!,2014-11-03
US,35907361,R2VCWNTAZLCUBM,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,It is awesome.,"It is awesome! I bought it for my 5 month old and he plays in it every day! i was initally reluctant to purchase because of the price, but it is very well worth it.",2014-11-03
US,22263444,R289JENUUHC0QT,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Five Stars,Baby loves to play with it.,2014-11-03
US,6678419,R1PWJ9A373OQ4W,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,Five Stars,My 5 month old loves it!!!,2014-11-03
US,23462607,R1MLDGGDNT7W5U,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,1.0,1.0,N,Y,Nice entertainment for 5 months and up though,"I made this purchase based in so many reviews.  Although many say they have used it with infants under 5 months, I don't see how and that's says a lot since my son has been on the taller side since birth.  Nice entertainment for 5 months and up though.  He loves the music, lights and all the gadgets.",2014-11-03
US,12249096,RORTRHQSQNQL5,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,3.0,0.0,0.0,N,Y,Nice,Nice but the sound is very very low .,2014-11-04
US,43099101,R1CW5CE7G6913K,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,great product. baby loves it non,great product.baby loves it non stop,2014-11-04
US,44904650,R12UNBVPN5GNWN,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Great Buy,"Love this thing! Great addition to our baby jogger, fits two bottles and other accessories for easy access. Great value for the price!",2014-11-04
US,33692328,R3BLBBOF3ORV58,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,5.0,0.0,0.0,N,Y,Great Shower Gift,Mother-to-be was excited about this item.  Will keep the wipes handy when baby comes!,2014-11-04
US,42470627,R1X6ZR9ADSR3EL,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,We love these pacifiers,"We love these pacifiers. We got one when my son was born and named him George. Which made asking each other easy, &#34;Do you have George?&#34; as we walked out the door. It also helped when it was time to break my son of the pacifier at 19-20 months. We were able to cut the pacifier off and still give him &#34;George&#34;. It only took about 4 days to get him to fall asleep without crying or fussing. LOVE LOVE LOVE this product!",2014-11-04
US,21055940,R2MDIO48V57MQT,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Fantastic.,"Excellent product - good quality, sturdy, extremely useful and oh so affordable!",2014-11-04
US,20053313,RPKUD3IL9YO95,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,1.0,N,Y,Five Stars,baby like it!,2014-11-04
US,50892249,R283BGVCRFEZ9G,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,My son loves this!,2014-11-04
